alpha,beta
0.853616227472525,1.5893263010141876
0.8044389458643405,1.5046456291168373
0.8731936892173991,1.5228482394572715
0.7411743049501763,1.3379822090492413
0.8959164479204857,1.6370517939272973
0.8215303665647133,1.504682861402404
0.7147267156914283,1.4159534667898397
0.7607411237706646,1.4644708022241817
0.8060491287292331,1.5718075421648159
0.7897712522322639,1.5278934203982781
0.851410336005384,1.5738396582278296
0.7635612562211613,1.512783199660022
0.8256167266076364,1.4655740498050376
0.8385772043838021,1.5994765451037498
0.838828157050498,1.5152302354615692
0.8165202439932172,1.4943078227540736
0.7954747813281191,1.5235574016379578
0.9300194603618136,1.6154657970247568
0.9546945997621928,1.7584941643554715
0.7175311880358245,1.3556397150752333
0.7735161926957738,1.487202187474249
0.7406327601346342,1.5042579346264973
0.7861225442285226,1.4693913484049395
0.8435363371219546,1.4758572132360521
0.8221247930711404,1.633392374162638
0.8617708452920674,1.4683910644956568
0.7867342266620431,1.4252977335137613
0.7625164859524673,1.4963541668200848
0.6395780662578218,1.2985592314967895
0.8990112160540605,1.7483804665046088
0.8551432350036652,1.6066428510634723
0.8212330756741881,1.483032928990052
0.7981171751319232,1.5153033086852699
0.8157004979479061,1.4676739108354417
0.8064250067012702,1.4911485205221178
0.8526785337032032,1.4914773227693008
0.6613142995775493,1.3201394934422066
0.861529494389863,1.5479672421670103
0.8221246466372717,1.5850087780562332
0.7674108899390878,1.446179346993218
0.7619233862580398,1.4601088839767313
0.7456783718134798,1.459417777184207
0.8554189401061935,1.589141274195351
0.7539567969153407,1.4829521417971558
0.9776172133219576,1.6551559236441613
0.9191965602656322,1.6561327493441578
0.7964211332393955,1.493948389190095
0.8364807701647873,1.5595246637766071
0.7697380102372915,1.4424941075159063
0.7367847559762882,1.429015383752698
0.738472621133105,1.3948025471133927
0.7904606221203943,1.4892355837203834
0.7296201903084499,1.4346033246713275
0.8969641053446049,1.691298599554998
0.8001694921545643,1.5303643633893482
0.7765637201769218,1.504239786004938
0.7574569020110089,1.4219822118825012
0.690073184331617,1.2836859491356145
0.8109713159592427,1.5057375695962492
0.6860777512016998,1.3483522380518114
0.7528355081776543,1.4959002800845291
0.7934206095714833,1.5710475255894258
0.8054249455385638,1.5607616315571118
0.7301419776313615,1.4079039834734395
0.7317364673718199,1.3789212404240963
0.8426642972982309,1.4834361456803495
0.8950176784045376,1.6382582859153527
0.9046380313278558,1.6201898017031635
0.7894037195460152,1.4436755407609088
0.7652526345250852,1.444085247097332
0.7864570806218674,1.4677594141837624
0.778112315231988,1.4501532372087793
0.8681804992868862,1.463690125264034
0.9089099771920855,1.6876321410174029
0.6604827612048534,1.323282083794795
0.8444088575511148,1.4844124550515823
0.7387925085416388,1.4561451135832297
0.9097299861121328,1.6868478113138314
0.8719092508143921,1.6306833029166832
